Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,198,0,2800,2930.772837424243,2314.228138999624,9277.04080300009,1178.8434343434344,3.356013410407816,0.0,2800,2900,3000,3000,3400,3800,4600,6200,9300,9300,9300
,Aggregated,198,0,2800,2930.772837424243,2314.228138999624,9277.04080300009,1178.8434343434344,3.356013410407816,0.0,2800,2900,3000,3000,3400,3800,4600,6200,9300,9300,9300
